date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:44	111076/111076	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:04884cb205f053fb2b73843415722c20	https://ap-cogen.myshopify.com/collections/ap-cogen.myshopify.com	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/ap-cogen.myshopify.com	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:46	39119/39119	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:3d72415f156d8c1bb496711ca7a9c1bb	https://ap-cogen.myshopify.com/collections/featured.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured.atom	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:48	154095/154095	---MCZ	200	added ('OK')	text/html	etag:cacheable:972abfb346adc469a50f331ed175ffe0	https://ap-cogen.myshopify.com/collections/featured?page=2	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured4658.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:48	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured.oembed	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:49	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/products/porttitor-arcst-neapien	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/porttitor-arcst-neapien	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:49	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/products/lg-lfd85033-ipod-cradle	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/lg-lfd85033-ipod-cradle	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:50	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/xs	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/xs	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:51	140764/140764	---MCZ	200	added ('OK')	text/html	etag:cacheable:7b348b37bc373dfc15a0c2893d8fa70f	https://ap-cogen.myshopify.com/collections/featured/s	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:52	145360/145360	---MCZ	200	added ('OK')	text/html	etag:cacheable:b0a7acd1dedc52277992319127f74295	https://ap-cogen.myshopify.com/collections/featured/m	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/m.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:52	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/l	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/l	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:54	131057/131057	---MCZ	200	added ('OK')	text/html	etag:cacheable:18f24339a87511d1616b98e55c79cc86	https://ap-cogen.myshopify.com/collections/featured/xl	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/xl.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:54	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/under-50	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/under-50	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:54	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/50-100	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/50-100	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/100-200	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/100-200	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/200-400	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/200-400	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:56	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/above-400	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/above-400	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:56	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:10%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-1.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-1b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:57	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:10%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-2.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-2b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:58	146/146	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:11%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-4.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-4b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:58	155/155	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:12%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-5.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-5b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:08:59	154/154	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:13%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-7.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-7b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:00	154/154	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2009:13:13%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-8.png?11551716603812328910	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/t/2/assets/color-8b457.png	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:01	1030/1030	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:15%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/pf1-min_small.jpg?v=1472006928	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/pf1-min_smalle8e5.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:02	168316/168316	---MCZ	200	added ('OK')	text/html	etag:cacheable:e895fbe552b5ba8e36d905f02a0a5798	https://ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-sagittis	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-sagittis.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:02	2117/2117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:15%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_small.jpg?v=1472866691	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_small0a8b.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:03	1304/1304	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:16%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_small.jpg?v=1472007800	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_small959b.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:06	167338/167338	---MCZ	200	added ('OK')	text/html	etag:cacheable:a9b9b887cc72b6a51a5c3f63b39994b0	https://ap-cogen.myshopify.com/collections/featured/products/bibendum-egestas-e	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/bibendum-egestas-e.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:09	69782/69782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:17%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/collections/stock-photo-10564837-min_1024x1024.jpg?v=1472466772	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/collections/stock-photo-10564837-min_1024x102451b1.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:09	168810/168810	---MCZ	200	added ('OK')	text/html	etag:cacheable:aaf6f15e2674aef006d863694b76cee4	https://ap-cogen.myshopify.com/collections/featured/products/bibendum-egestas-bibendum-lorem-commodo	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/bibendum-egestas-bibendum-lorem-commodo.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/products/consequat-sagittis-lacinia	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/consequat-sagittis-lacinia	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:10	170642/170642	---MCZ	200	added ('OK')	text/html	etag:cacheable:609f91e4c1b27ce7cbf982781a481a69	https://ap-cogen.myshopify.com/collections/featured/products/curabitur-porta-aliquetnter	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/curabitur-porta-aliquetnter.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:12	168690/168690	---MCZ	200	added ('OK')	text/html	etag:cacheable:59cb5b489363103b8ac51a719967175a	https://ap-cogen.myshopify.com/collections/featured/products/canon-eos-40d-10-1mp-slr-camera	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/canon-eos-40d-10-1mp-slr-camera.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:13	168276/168276	---MCZ	200	added ('OK')	text/html	etag:cacheable:d6efcccdfcf6734cda05de2652ed3055	https://ap-cogen.myshopify.com/collections/featured/products/egestas-bibendum-duiat-lorem-commodo	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/egestas-bibendum-duiat-lorem-commodo.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:13	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/products/egestas-lorem-commodo	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/egestas-lorem-commodo	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:14	14398/14398	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:27%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/simple-rustic-table-lamps-min_f0f3a154-7970-4836-8761-68318345e2d3_large.jpg?v=1472008246	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/simple-rustic-table-lamps-min_f0f3a154-7970-4836-8761-68318345e2d3_large2e9b.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:15	22394/22394	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:28%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_large.jpg?v=1472008287	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_large40c5.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:17	168510/168510	---MCZ	200	added ('OK')	text/html	etag:cacheable:e77ae3a8d05d69acd694d63bb9c7e197	https://ap-cogen.myshopify.com/collections/featured/products/electrolux-el-6988d-oxygen-canister	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/electrolux-el-6988d-oxygen-canister.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:18	18223/18223	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:29%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/porirua-ceiling-light-cage-pendant-zuo-min_2baaa448-d8c1-47bf-9814-9d080ef5451a_large.jpg?v=1472008249	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/porirua-ceiling-light-cage-pendant-zuo-min_2baaa448-d8c1-47bf-9814-9d080ef5451a_largea8e7.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:18	7691/7691	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:32%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_large.jpg?v=1472008293	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_large0cce.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:19	3971/3971	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:33%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_large.jpg?v=1472014430	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_largef150.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:19	179428/179428	---MCZ	200	added ('OK')	text/html	etag:cacheable:62151c6c6f483f1ef9c420330e2c1bc9	https://ap-cogen.myshopify.com/collections/featured/products/amet-nunc-consequat	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/amet-nunc-consequat.html	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:20	8403/8403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:34%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/accessories-chic-rustic-home-accessory-design-of-floor-lamp-designed-with-colorful-dome-shade-combine-with-long-slim-black-metal-leg-and-round-base-quoizel-lamp-shades-of-vintage-home-decoration-min_large.jpg?v=1472014430	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/accessories-chic-rustic-home-accessory-design-of-floor-lamp-designed-with-colorful-dome-shade-combine-with-long-slim-black-metal-leg-and-round-base-quoizel-lam	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:20	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259fb699e-60a%22	https://ap-cogen.myshopify.com/collections/featured/products/lg-lfd850-ipod-cradle	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/lg-lfd850-ipod-cradle	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:21	5114/5114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:35%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/pf3-min_9590f4e7-2990-4e59-b057-4ca435e0da84_large.jpg?v=1472008257	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/pf3-min_9590f4e7-2990-4e59-b057-4ca435e0da84_large7258.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:22	6614/6614	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:13:36%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi10_akihiro_yoshida-min_large.jpg?v=1472008301	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi10_akihiro_yoshida-min_large9c67.jpg	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:23	10821/10821	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:a547158e65115c6192ad8202d98b2610	https://ap-cogen.myshopify.com/collections/contact@yourcompany.com	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/contact@yourcompany.com	(from https://ap-cogen.myshopify.com/collections/featured)
11:09:24	39186/39186	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:29aa98809d9912996779a939bb9940eb	https://ap-cogen.myshopify.com/collections/special-product.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product.atom	(from https://ap-cogen.myshopify.com/collections/special-product)
11:09:25	154733/154733	---MCZ	200	added ('OK')	text/html	etag:cacheable:5c17a5453ba2f36c7f111445b1d7cc02	https://ap-cogen.myshopify.com/collections/special-product?page=2	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product4658.html	(from https://ap-cogen.myshopify.com/collections/special-product)
